Date,First Hour of Period,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Sky Cover,Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated
6/6/2009,07:00,TRUE,0.349602724,62,28,10.6,3,10,78,8,29.95,6887
6/6/2009,10:00,TRUE,0.145289444,62,28,10.6,3,10,63,14,29.96,30094
6/6/2009,13:00,TRUE,0.059023837,62,28,10.6,2,10,55,14,29.95,35474
6/6/2009,16:00,TRUE,0.263337117,62,28,10.6,2,10,59,18,29.94,20959
6/6/2009,19:00,TRUE,0.467650397,62,28,10.6,2,10,65,16,29.95,1672
6/6/2009,22:00,FALSE,0.671963678,62,28,10.6,2,10,81,9,29.96,0
7/6/2009,01:00,FALSE,0.758503401,63,27,16,1,10,78,11,29.94,0
7/6/2009,04:00,TRUE,0.554421769,63,27,16,2,10,78,10,29.95,0
7/6/2009,07:00,TRUE,0.350340136,63,27,16,2,10,67,16,29.97,2729
7/6/2009,10:00,TRUE,0.146258503,63,27,16,2,10,61,17,29.98,29291
7/6/2009,13:00,TRUE,0.057823129,63,27,16,1,10,55,21,29.96,34710
7/6/2009,16:00,TRUE,0.261904762,63,27,16,2,10,53,24,29.94,21273
7/6/2009,19:00,TRUE,0.465986395,63,27,16,1,10,72,16,29.9,1748
7/6/2009,22:00,FALSE,0.670068027,63,27,16,1,10,78,14,29.93,0
8/6/2009,01:00,FALSE,0.758503401,61,26,14.2,2,10,78,11,29.9,0
8/6/2009,04:00,TRUE,0.554421769,61,26,14.2,4,10,75,8,29.88,0
8/6/2009,07:00,TRUE,0.350340136,61,26,14.2,4,10,69,15,29.9,2755
8/6/2009,10:00,TRUE,0.146258503,61,26,14.2,3,10,62,14,29.92,21473
8/6/2009,13:00,TRUE,0.057823129,61,26,14.2,2,10,58,18,29.9,36368
8/6/2009,16:00,TRUE,0.261904762,61,26,14.2,3,10,67,18,29.88,22558
8/6/2009,19:00,TRUE,0.465986395,61,26,14.2,3,10,70,13,29.87,1922
8/6/2009,22:00,FALSE,0.670068027,61,26,14.2,4,10,75,13,29.89,0
9/6/2009,01:00,FALSE,0.75678733,62,26,11.2,4,10,78,7,29.88,0
9/6/2009,04:00,TRUE,0.553167421,62,26,11.2,4,10,72,11,29.89,0
9/6/2009,07:00,TRUE,0.349547511,62,26,11.2,4,10,87,8,29.91,2579
9/6/2009,10:00,TRUE,0.145927602,62,26,11.2,4,10,70,13,29.93,11212
9/6/2009,13:00,TRUE,0.057692308,62,26,11.2,3,10,65,14,29.93,29746
9/6/2009,16:00,TRUE,0.261312217,62,26,11.2,3,10,61,16,29.92,13720
9/6/2009,19:00,TRUE,0.464932127,62,26,11.2,4,10,81,9,29.93,317
9/6/2009,22:00,FALSE,0.668552036,62,26,11.2,4,10,78,10,29.94,0
10/6/2009,01:00,FALSE,0.75678733,62,26,10.5,4,10,81,8,29.94,0
10/6/2009,04:00,TRUE,0.553167421,62,26,10.5,4,10,90,7,29.93,0
10/6/2009,07:00,TRUE,0.349547511,62,26,10.5,4,10,90,7,29.95,6294
10/6/2009,10:00,TRUE,0.145927602,62,26,10.5,4,8,73,14,29.96,11037
10/6/2009,13:00,TRUE,0.057692308,62,26,10.5,4,10,63,9,29.97,25956
10/6/2009,16:00,TRUE,0.261312217,62,26,10.5,3,10,61,13,29.95,19602
10/6/2009,19:00,TRUE,0.464932127,62,26,10.5,4,10,72,14,29.96,1858
10/6/2009,22:00,FALSE,0.668552036,62,26,10.5,4,10,75,11,29.99,0
11/6/2009,01:00,FALSE,0.755932203,63,26,16.3,4,10,75,14,29.96,0
11/6/2009,04:00,TRUE,0.552542373,63,26,16.3,4,10,78,10,29.94,0
11/6/2009,07:00,TRUE,0.349152542,63,26,16.3,4,10,81,16,29.96,1755
11/6/2009,10:00,TRUE,0.145762712,63,26,16.3,4,9,70,14,29.99,10910
11/6/2009,13:00,TRUE,0.057627119,63,26,16.3,2,10,57,25,29.98,33064
11/6/2009,16:00,TRUE,0.261016949,63,26,16.3,2,10,57,22,29.95,21537
11/6/2009,19:00,TRUE,0.46440678,63,26,16.3,3,10,75,21,29.95,1956
11/6/2009,22:00,FALSE,0.66779661,63,26,16.3,2,10,81,15,29.96,0
12/6/2009,01:00,FALSE,0.757062147,62,26,14,3,10,81,9,29.95,0
12/6/2009,04:00,TRUE,0.553672316,62,26,14,3,10,80,15,29.92,0
12/6/2009,07:00,TRUE,0.350282486,62,26,14,4,10,75,10,29.94,4016
12/6/2009,10:00,TRUE,0.146892655,62,26,14,4,10,75,14,29.96,17168
12/6/2009,13:00,TRUE,0.056497175,62,26,14,3,10,59,20,29.95,29393
12/6/2009,16:00,TRUE,0.259887006,62,26,14,4,10,65,14,29.93,17765
12/6/2009,19:00,TRUE,0.463276836,62,26,14,3,10,72,14,29.92,1888
12/6/2009,22:00,FALSE,0.666666667,62,26,14,4,10,78,8,29.94,0
13/6/2009,01:00,FALSE,0.756207675,64,26,10.1,4,10,78,8,29.93,0
13/6/2009,04:00,TRUE,0.553047404,64,26,10.1,3,10,84,3,29.92,0
13/6/2009,07:00,TRUE,0.349887133,64,26,10.1,4,10,81,8,29.96,3574
13/6/2009,10:00,TRUE,0.146726862,64,26,10.1,4,10,65,8,29.98,20529
13/6/2009,13:00,TRUE,0.056433409,64,26,10.1,3,10,55,16,29.98,32263
13/6/2009,16:00,TRUE,0.259593679,64,26,10.1,2,10,57,15,29.96,21543
13/6/2009,19:00,TRUE,0.46275395,64,26,10.1,2,10,70,13,29.97,1894
13/6/2009,22:00,FALSE,0.665914221,64,26,10.1,2,10,81,8,29.99,0
14/6/2009,01:00,FALSE,0.756207675,64,26,9.6,3,10,81,8,29.97,0
14/6/2009,04:00,TRUE,0.553047404,64,26,9.6,4,10,70,6,29.96,0
14/6/2009,07:00,TRUE,0.349887133,64,26,9.6,3,10,70,7,29.97,5766
14/6/2009,10:00,TRUE,0.146726862,64,26,9.6,3,10,56,11,29.99,27487
14/6/2009,13:00,TRUE,0.056433409,64,26,9.6,2,10,47,14,29.98,35153
14/6/2009,16:00,TRUE,0.259593679,64,26,9.6,3,10,53,14,29.95,20955
14/6/2009,19:00,TRUE,0.46275395,64,26,9.6,2,10,65,11,29.95,2356
14/6/2009,22:00,FALSE,0.665914221,64,26,9.6,3,10,75,6,29.96,0
15/6/2009,01:00,FALSE,0.756207675,62,27,11.2,3,10,81,7,29.94,0
15/6/2009,04:00,TRUE,0.553047404,62,27,11.2,4,10,72,3,29.93,0
15/6/2009,07:00,TRUE,0.349887133,62,27,11.2,4,10,70,8,29.95,4724
15/6/2009,10:00,TRUE,0.146726862,62,27,11.2,4,10,67,11,29.95,20343
15/6/2009,13:00,TRUE,0.056433409,62,27,11.2,3,10,63,15,29.95,20905
15/6/2009,16:00,TRUE,0.259593679,62,27,11.2,3,10,63,18,29.94,21711
15/6/2009,19:00,TRUE,0.46275395,62,27,11.2,3,10,70,15,29.93,3010
15/6/2009,22:00,FALSE,0.665914221,62,27,11.2,4,10,78,13,29.95,0
16/6/2009,01:00,FALSE,0.756482525,61,27,15,4,10,81,15,29.92,0
16/6/2009,04:00,TRUE,0.553551297,61,27,15,4,10,84,9,29.89,0
16/6/2009,07:00,TRUE,0.350620068,61,27,15,4,9,84,14,29.92,1653
16/6/2009,10:00,TRUE,0.147688839,61,27,15,4,9,78,8,29.93,17545
16/6/2009,13:00,TRUE,0.05524239,61,27,15,3,10,68,20,29.92,28838
16/6/2009,16:00,TRUE,0.258173619,61,27,15,3,10,73,20,29.92,16318
16/6/2009,19:00,TRUE,0.461104848,61,27,15,4,10,84,20,29.92,2179
16/6/2009,22:00,FALSE,0.664036077,61,27,15,4,10,81,13,29.95,0
17/6/2009,01:00,FALSE,0.756482525,62,26,14,4,10,81,13,29.93,0
17/6/2009,04:00,TRUE,0.553551297,62,26,14,4,10,84,16,29.92,0
17/6/2009,07:00,TRUE,0.350620068,62,26,14,4,10,84,11,29.94,940
17/6/2009,10:00,TRUE,0.147688839,62,26,14,4,10,81,14,29.96,10068
17/6/2009,13:00,TRUE,0.05524239,62,26,14,3,10,70,17,29.95,30530
17/6/2009,16:00,TRUE,0.258173619,62,26,14,3,10,70,20,29.91,21210
17/6/2009,19:00,TRUE,0.461104848,62,26,14,3,10,81,15,29.88,1986
17/6/2009,22:00,FALSE,0.664036077,62,26,14,3,10,84,11,29.88,0
18/6/2009,01:00,FALSE,0.757336343,66,29,11,3,10,87,3,29.86,0
18/6/2009,04:00,TRUE,0.554176072,66,29,11,2,10,87,0,29.85,0
18/6/2009,07:00,TRUE,0.351015801,66,29,11,1,10,78,5,29.87,8499
18/6/2009,10:00,TRUE,0.14785553,66,29,11,1,10,73,5,29.86,28574
18/6/2009,13:00,TRUE,0.05530474,66,29,11,1,10,54,21,29.84,33454
18/6/2009,16:00,TRUE,0.258465011,66,29,11,1,10,63,24,29.81,21182
18/6/2009,19:00,TRUE,0.461625282,66,29,11,1,10,72,16,29.79,1931
18/6/2009,22:00,FALSE,0.664785553,66,29,11,0,10,78,15,29.8,0
19/6/2009,01:00,FALSE,0.756482525,63,27,23.3,0,10,83,8,29.76,0
19/6/2009,04:00,TRUE,0.553551297,63,27,23.3,1,10,87,11,29.75,0
19/6/2009,07:00,TRUE,0.350620068,63,27,23.3,1,10,75,8,29.77,8805
19/6/2009,10:00,TRUE,0.147688839,63,27,23.3,2,10,63,21,29.77,28536
19/6/2009,13:00,TRUE,0.05524239,63,27,23.3,3,10,65,33,29.75,26470
19/6/2009,16:00,TRUE,0.258173619,63,27,23.3,2,10,65,36,29.73,21306
19/6/2009,19:00,TRUE,0.461104848,63,27,23.3,1,10,70,32,29.71,2016
19/6/2009,22:00,FALSE,0.664036077,63,27,23.3,1,10,78,30,29.71,0
20/6/2009,01:00,FALSE,0.756482525,59,26,18.8,1,10,77,31,29.72,0
20/6/2009,04:00,TRUE,0.553551297,59,26,18.8,1,10,86,11,29.71,0
20/6/2009,07:00,TRUE,0.350620068,59,26,18.8,2,8,75,6,29.75,7747
20/6/2009,10:00,TRUE,0.147688839,59,26,18.8,2,10,65,11,29.76,29088
20/6/2009,13:00,TRUE,0.05524239,59,26,18.8,3,10,63,20,29.79,32083
20/6/2009,16:00,TRUE,0.258173619,59,26,18.8,2,10,65,29,29.78,20057
20/6/2009,19:00,TRUE,0.461104848,59,26,18.8,2,10,72,9,29.77,2016
20/6/2009,22:00,FALSE,0.664036077,59,26,18.8,1,10,77,32,29.8,0
21/6/2009,01:00,FALSE,0.757609921,61,28,15.4,1,10,80,31,29.82,0
21/6/2009,04:00,TRUE,0.554678692,61,28,15.4,1,10,83,16,29.84,0
21/6/2009,07:00,TRUE,0.351747463,61,28,15.4,1,10,70,10,29.87,8741
21/6/2009,10:00,TRUE,0.148816234,61,28,15.4,1,10,56,5,29.89,29346
21/6/2009,13:00,TRUE,0.054114994,61,28,15.4,1,10,52,22,29.9,34592
21/6/2009,16:00,TRUE,0.257046223,61,28,15.4,1,10,58,22,29.88,21607
21/6/2009,19:00,TRUE,0.459977452,61,28,15.4,1,10,67,20,29.87,1971
21/6/2009,22:00,FALSE,0.662908681,61,28,15.4,1,10,77,14,29.88,0
22/6/2009,01:00,FALSE,0.757609921,67,29,10.7,0,10,80,7,29.85,0
22/6/2009,04:00,TRUE,0.554678692,67,29,10.7,1,10,77,0,29.82,0
22/6/2009,07:00,TRUE,0.351747463,67,29,10.7,0,10,72,0,29.84,8824
22/6/2009,10:00,TRUE,0.148816234,67,29,10.7,0,10,70,5,29.83,29010
22/6/2009,13:00,TRUE,0.054114994,67,29,10.7,0,10,31,17,29.8,33697
22/6/2009,16:00,TRUE,0.257046223,67,29,10.7,0,10,42,24,29.77,21260
22/6/2009,19:00,TRUE,0.459977452,67,29,10.7,0,10,65,18,29.73,2009
22/6/2009,22:00,FALSE,0.662908681,67,29,10.7,0,10,72,13,29.75,0
23/6/2009,01:00,FALSE,0.758465011,66,30,11.5,0,10,77,9,29.73,0
23/6/2009,04:00,TRUE,0.55530474,66,30,11.5,1,10,77,8,29.71,0
23/6/2009,07:00,TRUE,0.35214447,66,30,11.5,0,9,72,6,29.73,8555
23/6/2009,10:00,TRUE,0.148984199,66,30,11.5,0,10,65,5,29.73,28488
23/6/2009,13:00,TRUE,0.054176072,66,30,11.5,0,10,43,14,29.72,33111
23/6/2009,16:00,TRUE,0.257336343,66,30,11.5,1,10,55,22,29.72,20969
23/6/2009,19:00,TRUE,0.460496614,66,30,11.5,1,10,70,17,29.73,1990
23/6/2009,22:00,FALSE,0.663656885,66,30,11.5,1,10,80,13,29.78,0
24/6/2009,01:00,FALSE,0.757609921,63,32,7.9,1,10,86,10,29.78,0
24/6/2009,04:00,TRUE,0.554678692,63,32,7.9,1,10,90,7,29.79,0
24/6/2009,07:00,TRUE,0.351747463,63,32,7.9,1,10,78,3,29.83,1983
24/6/2009,10:00,TRUE,0.148816234,63,32,7.9,1,10,73,6,29.87,25265
24/6/2009,13:00,TRUE,0.054114994,63,32,7.9,0,10,68,10,29.88,35033
24/6/2009,16:00,TRUE,0.257046223,63,32,7.9,0,10,59,6,29.85,18600
24/6/2009,19:00,TRUE,0.459977452,63,32,7.9,1,10,70,8,29.87,1060
24/6/2009,22:00,FALSE,0.662908681,63,32,7.9,1,10,83,13,29.91,0
25/6/2009,01:00,FALSE,0.757609921,65,26,8.6,1,10,86,7,29.91,0
25/6/2009,04:00,TRUE,0.554678692,65,26,8.6,2,10,83,5,29.92,0
25/6/2009,07:00,TRUE,0.351747463,65,26,8.6,1,10,72,3,29.94,2539
25/6/2009,10:00,TRUE,0.148816234,65,26,8.6,1,10,70,8,29.93,22145
25/6/2009,13:00,TRUE,0.054114994,65,26,8.6,1,10,51,5,29.91,33481
25/6/2009,16:00,TRUE,0.257046223,65,26,8.6,2,10,51,18,29.91,22023
25/6/2009,19:00,TRUE,0.459977452,65,26,8.6,2,10,72,16,29.91,1886
25/6/2009,22:00,FALSE,0.662908681,65,26,8.6,1,10,75,9,29.92,0
26/6/2009,01:00,FALSE,0.759593679,63,29,9.8,1,10,80,8,29.9,0
26/6/2009,04:00,TRUE,0.556433409,63,29,9.8,3,10,83,13,29.91,0
26/6/2009,07:00,TRUE,0.353273138,63,29,9.8,4,9,83,3,29.92,0
26/6/2009,10:00,TRUE,0.150112867,63,29,9.8,1,10,68,6,29.93,0
26/6/2009,13:00,TRUE,0.053047404,63,29,9.8,1,10,61,9,29.91,2668
26/6/2009,16:00,TRUE,0.256207675,63,29,9.8,1,10,57,16,29.87,21718
26/6/2009,19:00,TRUE,0.459367946,63,29,9.8,2,10,67,13,29.87,2086
26/6/2009,22:00,FALSE,0.662528217,63,29,9.8,0,10,80,8,29.9,0
27/6/2009,01:00,FALSE,0.759593679,70,30,9.7,0,10,80,9,29.88,0
27/6/2009,04:00,TRUE,0.556433409,70,30,9.7,0,10,86,7,29.88,0
27/6/2009,07:00,TRUE,0.353273138,70,30,9.7,1,10,75,0,29.91,8376
27/6/2009,10:00,TRUE,0.150112867,70,30,9.7,0,9,71,3,29.92,27771
27/6/2009,13:00,TRUE,0.053047404,70,30,9.7,0,10,43,10,29.89,32483
27/6/2009,16:00,TRUE,0.256207675,70,30,9.7,0,10,34,21,29.86,20505
27/6/2009,19:00,TRUE,0.459367946,70,30,9.7,0,10,43,17,29.85,1950
27/6/2009,22:00,FALSE,0.662528217,70,30,9.7,0,10,53,8,29.87,0
28/6/2009,01:00,FALSE,0.759593679,70,30,11.6,0,10,65,5,29.85,0
28/6/2009,04:00,TRUE,0.556433409,70,30,11.6,1,10,72,10,29.84,0
28/6/2009,07:00,TRUE,0.353273138,70,30,11.6,0,10,68,0,29.87,8112
28/6/2009,10:00,TRUE,0.150112867,70,30,11.6,0,10,56,6,29.87,27692
28/6/2009,13:00,TRUE,0.053047404,70,30,11.6,1,10,48,20,29.84,32832
28/6/2009,16:00,TRUE,0.256207675,70,30,11.6,1,10,50,23,29.8,20767
28/6/2009,19:00,TRUE,0.459367946,70,30,11.6,1,9,70,15,29.78,1996
28/6/2009,22:00,FALSE,0.662528217,70,30,11.6,1,10,81,11,29.81,0
29/6/2009,01:00,FALSE,0.760451977,62,30,13.3,0,10,84,9,29.8,0
29/6/2009,04:00,TRUE,0.557062147,62,30,13.3,1,10,93,14,29.8,0
29/6/2009,07:00,TRUE,0.353672316,62,30,13.3,1,9,84,11,29.82,8254
29/6/2009,10:00,TRUE,0.150282486,62,30,13.3,1,10,70,15,29.82,29225
29/6/2009,13:00,TRUE,0.053107345,62,30,13.3,1,9,61,20,29.8,34434
29/6/2009,16:00,TRUE,0.256497175,62,30,13.3,1,8,61,18,29.77,21417
29/6/2009,19:00,TRUE,0.459887006,62,30,13.3,1,10,72,14,29.78,2070
29/6/2009,22:00,FALSE,0.663276836,62,30,13.3,0,10,78,6,29.82,0
30/6/2009,01:00,FALSE,0.761581921,65,32,8.1,0,10,78,6,29.81,0
30/6/2009,04:00,TRUE,0.55819209,65,32,8.1,1,10,87,6,29.79,0
30/6/2009,07:00,TRUE,0.35480226,65,32,8.1,1,10,75,0,29.81,1645
30/6/2009,10:00,TRUE,0.151412429,65,32,8.1,1,10,73,7,29.82,18567
30/6/2009,13:00,TRUE,0.051977401,65,32,8.1,1,10,62,8,29.81,34320
30/6/2009,16:00,TRUE,0.255367232,65,32,8.1,2,10,59,15,29.77,22350
30/6/2009,19:00,TRUE,0.458757062,65,32,8.1,1,10,70,10,29.78,2137
30/6/2009,22:00,FALSE,0.662146893,65,32,8.1,2,10,78,8,29.82,0
1/7/2009,01:00,FALSE,0.762443439,65,31,8.6,2,10,81,6,29.81,0
1/7/2009,04:00,TRUE,0.558823529,65,31,8.6,4,10,75,5,29.82,0
1/7/2009,07:00,TRUE,0.35520362,65,31,8.6,4,10,75,3,29.84,1748
1/7/2009,10:00,TRUE,0.15158371,65,31,8.6,1,10,70,5,29.84,15670
1/7/2009,13:00,TRUE,0.052036199,65,31,8.6,1,10,55,8,29.83,35405
1/7/2009,16:00,TRUE,0.255656109,65,31,8.6,1,10,55,15,29.8,21784
1/7/2009,19:00,TRUE,0.459276018,65,31,8.6,1,10,75,16,29.81,2106
1/7/2009,22:00,FALSE,0.662895928,65,31,8.6,1,10,84,9,29.84,0
2/7/2009,01:00,FALSE,0.763306908,64,29,12.3,1,10,87,7,29.85,0
2/7/2009,04:00,TRUE,0.559456399,64,29,12.3,4,10,83,8,29.85,0
2/7/2009,07:00,TRUE,0.355605889,64,29,12.3,4,10,75,0,29.87,2399
2/7/2009,10:00,TRUE,0.151755379,64,29,12.3,1,10,68,10,29.88,22313
2/7/2009,13:00,TRUE,0.05209513,64,29,12.3,1,10,57,17,29.87,34373
2/7/2009,16:00,TRUE,0.25594564,64,29,12.3,1,10,59,21,29.86,21804
2/7/2009,19:00,TRUE,0.459796149,64,29,12.3,1,10,75,18,29.88,1953
2/7/2009,22:00,FALSE,0.663646659,64,29,12.3,1,10,81,10,29.93,0
3/7/2009,01:00,FALSE,0.764172336,61,29,14.4,2,10,81,7,29.92,0
3/7/2009,04:00,TRUE,0.560090703,61,29,14.4,4,10,80,10,29.92,0
3/7/2009,07:00,TRUE,0.35600907,61,29,14.4,4,9,81,9,29.94,2670
3/7/2009,10:00,TRUE,0.151927438,61,29,14.4,1,10,65,14,29.96,27457
3/7/2009,13:00,TRUE,0.052154195,61,29,14.4,1,10,59,20,29.95,34647
3/7/2009,16:00,TRUE,0.256235828,61,29,14.4,2,10,63,23,29.94,21996
3/7/2009,19:00,TRUE,0.46031746,61,29,14.4,1,10,80,20,29.95,2118
3/7/2009,22:00,FALSE,0.664399093,61,29,14.4,2,10,83,15,29.98,0
4/7/2009,01:00,FALSE,0.764172336,64,27,11,3,10,86,10,29.98,0
4/7/2009,04:00,TRUE,0.560090703,64,27,11,4,10,83,8,29.97,0
4/7/2009,07:00,TRUE,0.35600907,64,27,11,3,10,78,0,30,1643
4/7/2009,10:00,TRUE,0.151927438,64,27,11,1,10,63,7,30.01,18585
4/7/2009,13:00,TRUE,0.052154195,64,27,11,1,10,55,21,29.99,34902
4/7/2009,16:00,TRUE,0.256235828,64,27,11,1,10,57,17,29.97,21778
4/7/2009,19:00,TRUE,0.46031746,64,27,11,1,10,70,14,29.97,2075
4/7/2009,22:00,FALSE,0.664399093,64,27,11,1,10,78,11,29.99,0
5/7/2009,01:00,FALSE,0.765039728,61,27,15.1,3,10,78,8,29.98,0
5/7/2009,04:00,TRUE,0.560726447,61,27,15.1,4,10,78,8,29.98,0
5/7/2009,07:00,TRUE,0.356413167,61,27,15.1,4,10,80,10,30.01,1093
5/7/2009,10:00,TRUE,0.152099886,61,27,15.1,2,10,70,17,30.02,10324
5/7/2009,13:00,TRUE,0.052213394,61,27,15.1,3,10,72,18,30.03,29059
5/7/2009,16:00,TRUE,0.256526674,61,27,15.1,1,10,63,21,30.02,21963
5/7/2009,19:00,TRUE,0.460839955,61,27,15.1,3,10,72,22,30.03,2095
5/7/2009,22:00,FALSE,0.665153235,61,27,15.1,3,10,75,11,30.05,0
6/7/2009,01:00,FALSE,0.766174801,62,27,15.8,4,10,75,11,30.04,0
6/7/2009,04:00,TRUE,0.561861521,62,27,15.8,3,10,75,14,30.03,0
6/7/2009,07:00,TRUE,0.357548241,62,27,15.8,2,10,70,13,30.04,7462
6/7/2009,10:00,TRUE,0.15323496,62,27,15.8,1,10,56,17,30.05,29899
6/7/2009,13:00,TRUE,0.05107832,62,27,15.8,0,10,51,22,30.03,35486
6/7/2009,16:00,TRUE,0.2553916,62,27,15.8,1,10,56,22,30,22253
6/7/2009,19:00,TRUE,0.459704881,62,27,15.8,1,10,72,18,29.97,2065
6/7/2009,22:00,FALSE,0.664018161,62,27,15.8,2,10,80,10,29.98,0
7/7/2009,01:00,FALSE,0.767918089,62,27,12.9,3,10,78,13,29.95,0
7/7/2009,04:00,TRUE,0.563139932,62,27,12.9,4,10,80,9,29.93,0
7/7/2009,07:00,TRUE,0.358361775,62,27,12.9,1,10,78,0,29.94,2844
7/7/2009,10:00,TRUE,0.153583618,62,27,12.9,1,10,65,18,29.96,21133
7/7/2009,13:00,TRUE,0.051194539,62,27,12.9,2,10,65,22,29.97,29027
7/7/2009,16:00,TRUE,0.255972696,62,27,12.9,2,10,63,18,29.93,22350
7/7/2009,19:00,TRUE,0.460750853,62,27,12.9,1,10,67,13,29.91,2045
7/7/2009,22:00,FALSE,0.66552901,62,27,12.9,0,10,72,7,29.93,0
8/7/2009,01:00,FALSE,0.767918089,64,28,17.7,0,10,78,6,29.92,0
8/7/2009,04:00,TRUE,0.563139932,64,28,17.7,1,10,80,11,29.91,0
8/7/2009,07:00,TRUE,0.358361775,64,28,17.7,1,10,72,13,29.95,8087
8/7/2009,10:00,TRUE,0.153583618,64,28,17.7,1,10,53,11,29.95,28523
8/7/2009,13:00,TRUE,0.051194539,64,28,17.7,0,10,55,24,29.96,33563
8/7/2009,16:00,TRUE,0.255972696,64,28,17.7,1,10,53,29,29.91,21125
8/7/2009,19:00,TRUE,0.460750853,64,28,17.7,2,10,70,17,29.91,1980
8/7/2009,22:00,FALSE,0.66552901,64,28,17.7,1,10,80,22,29.94,0
9/7/2009,01:00,FALSE,0.768792711,60,26,14.7,3,10,83,16,29.95,0
9/7/2009,04:00,TRUE,0.563781321,60,26,14.7,3,10,90,11,29.96,0
9/7/2009,07:00,TRUE,0.358769932,60,26,14.7,3,10,83,8,29.98,6537
9/7/2009,10:00,TRUE,0.153758542,60,26,14.7,3,10,75,16,30.01,29343
9/7/2009,13:00,TRUE,0.051252847,60,26,14.7,1,10,59,24,29.99,34620
9/7/2009,16:00,TRUE,0.256264237,60,26,14.7,1,10,59,17,29.96,21575
9/7/2009,19:00,TRUE,0.461275626,60,26,14.7,1,10,72,14,29.97,2026
9/7/2009,22:00,FALSE,0.666287016,60,26,14.7,1,10,78,17,29.99,0
10/7/2009,01:00,FALSE,0.770547945,61,28,14.6,3,10,83,9,29.98,0
10/7/2009,04:00,TRUE,0.565068493,61,28,14.6,1,10,86,9,29.98,0
10/7/2009,07:00,TRUE,0.359589041,61,28,14.6,1,10,75,10,29.99,2162
10/7/2009,10:00,TRUE,0.154109589,61,28,14.6,2,10,65,15,30.01,27381
10/7/2009,13:00,TRUE,0.051369863,61,28,14.6,3,10,65,21,30.01,32108
10/7/2009,16:00,TRUE,0.256849315,61,28,14.6,2,10,63,21,29.98,20796
10/7/2009,19:00,TRUE,0.462328767,61,28,14.6,2,10,75,20,29.96,1995
10/7/2009,22:00,FALSE,0.667808219,61,28,14.6,3,10,87,22,29.99,0
11/7/2009,01:00,FALSE,0.770547945,62,28,13.3,4,10,90,18,29.99,0
11/7/2009,04:00,TRUE,0.565068493,62,28,13.3,3,10,93,7,29.99,0
11/7/2009,07:00,TRUE,0.359589041,62,28,13.3,3,10,83,7,30,1846
11/7/2009,10:00,TRUE,0.154109589,62,28,13.3,3,10,68,13,30.02,22926
11/7/2009,13:00,TRUE,0.051369863,62,28,13.3,3,10,53,18,30.02,30448
11/7/2009,16:00,TRUE,0.256849315,62,28,13.3,4,10,65,23,30.01,14217
11/7/2009,19:00,TRUE,0.462328767,62,28,13.3,3,10,81,11,30,1398
11/7/2009,22:00,FALSE,0.667808219,62,28,13.3,3,10,83,16,30,0
12/7/2009,01:00,FALSE,0.771428571,62,28,16.1,3,10,90,9,30.01,0
12/7/2009,04:00,TRUE,0.565714286,62,28,16.1,3,10,93,14,30.02,0
12/7/2009,07:00,TRUE,0.36,62,28,16.1,3,10,93,11,30.05,6342
12/7/2009,10:00,TRUE,0.154285714,62,28,16.1,2,10,65,14,30.07,28764
12/7/2009,13:00,TRUE,0.051428571,62,28,16.1,2,10,55,20,30.07,33909
12/7/2009,16:00,TRUE,0.257142857,62,28,16.1,2,10,53,28,30.05,21038
12/7/2009,19:00,TRUE,0.462857143,62,28,16.1,2,10,67,23,30.04,2011
12/7/2009,22:00,FALSE,0.668571429,62,28,16.1,0,10,78,17,30.05,0
13/7/2009,01:00,FALSE,0.774341352,70,28,10.6,0,10,83,10,30.02,0
13/7/2009,04:00,TRUE,0.568155785,70,28,10.6,1,10,86,6,30,0
13/7/2009,07:00,TRUE,0.361970218,70,28,10.6,1,10,70,0,30.03,8059
13/7/2009,10:00,TRUE,0.155784651,70,28,10.6,0,10,63,3,30.01,28056
13/7/2009,13:00,TRUE,0.050400916,70,28,10.6,0,10,28,13,29.95,32729
13/7/2009,16:00,TRUE,0.256586483,70,28,10.6,0,10,34,23,29.91,20746
13/7/2009,19:00,TRUE,0.46277205,70,28,10.6,0,10,54,24,29.88,1753
13/7/2009,22:00,FALSE,0.668957617,70,28,10.6,0,10,65,9,29.89,0
14/7/2009,01:00,FALSE,0.774341352,73,30,10.4,0,10,72,5,29.87,0
14/7/2009,04:00,TRUE,0.568155785,73,30,10.4,1,10,72,6,29.85,0
14/7/2009,07:00,TRUE,0.361970218,73,30,10.4,1,10,63,0,29.86,7896
14/7/2009,10:00,TRUE,0.155784651,73,30,10.4,0,10,64,5,29.86,27500
14/7/2009,13:00,TRUE,0.050400916,73,30,10.4,0,10,33,13,29.83,32195
14/7/2009,16:00,TRUE,0.256586483,73,30,10.4,0,10,43,22,29.81,20315
14/7/2009,19:00,TRUE,0.46277205,73,30,10.4,1,10,68,18,29.82,1952
14/7/2009,22:00,FALSE,0.668957617,73,30,10.4,1,10,81,11,29.87,0
15/7/2009,01:00,FALSE,0.776119403,62,30,14.7,1,10,87,11,29.86,0
15/7/2009,04:00,FALSE,0.56946039,62,30,14.7,1,10,90,9,29.88,0
15/7/2009,07:00,TRUE,0.362801378,62,30,14.7,1,10,84,10,29.93,2734
